151,220,225.12,1570,1575.12,151
152,150,155.12,1650,1655.12,152
153,220,225.12,1650,1655.12,153
154,150,155.12,1720,1725.12,154
155,220,225.12,1720,1725.12,155
156,150,155.12,1800,1805.12,156
157,220,225.12,1800,1805.12,157
158,150,155.12,1870,1875.12,158
159,220,225.12,1870,1875.12,159
160,150,155.12,1950,1955.12,160
161,220,225.12,1950,1955.12,161
162,150,155.12,2020,2025.12,162
163,220,225.12,2020,2025.12,163
164,150,155.12,2100,2105.12,164
165,220,225.12,2100,2105.12,165
166,150,155.12,2170,2175.12,166
167,220,225.12,2170,2175.12,167
168,150,155.12,2250,2255.12,168
169,220,225.12,2250,2255.12,169
170,150,155.12,2320,2325.12,170
171,220,225.12,2320,2325.12,171
172,150,155.12,2400,2405.12,172
173,220,225.12,2400,2405.12,173
174,150,155.12,2470,2475.12,174
175,220,225.12,2470,2475.12,175
176,150,155.12,2550,2555.12,176
177,220,225.12,2550,2555.12,177
178,150,155.12,2620,2625.12,178
179,220,225.12,2620,2625.12,179
180,150,155.12,2700,2705.12,180
181,220,225.12,2700,2705.12,181
182,150,155.12,2770,2775.12,182
183,220,225.12,2770,2775.12,183
184,150,155.12,2850,2855.12,184
185,220,225.12,2850,2855.12,185
186,150,155.12,2920,2925.12,186
187,220,225.12,2920,2925.12,187
188,150,155.12,3000,3005.12,188
189,220,225.12,3000,3005.12,189
190,150,155.12,3070,3075.12,190
191,220,225.12,3070,3075.12,191
192,150,155.12,3150,3155.12,192
193,220,225.12,3150,3155.12,193
194,150,155.12,3220,3225.12,194
195,220,225.12,3220,3225.12,195
196,150,155.12,3300,3305.12,196
197,220,225.12,3300,3305.12,197
198,150,155.12,3370,3375.12,198
199,220,225.12,3370,3375.12,199
200,150,155.12,3450,3455.12,200
201,220,225.12,3450,3455.12,201
202,150,155.12,3520,3525.12,202
203,220,225.12,3520,3525.12,203
204,150,155.12,3600,3605.12,204
205,220,225.12,3600,3605.12,205
206,150,155.12,3670,3675.12,206
207,220,225.12,3670,3675.12,207
208,150,155.12,3750,3755.12,208
209,220,225.12,3750,3755.12,209
210,150,155.12,3820,3825.12,210
211,220,225.12,3820,3825.12,211
212,150,155.12,3900,3905.12,212
213,220,225.12,3900,3905.12,213
214,150,155.12,3970,3975.12,214
215,220,225.12,3970,3975.12,215
216,300,305.12,0,5.12,216
217,370,375.12,0,5.12,217
218,300,305.12,70,75.12,218
219,370,375.12,70,75.12,219
220,300,305.12,150,155.12,220
221,370,375.12,150,155.12,221
222,300,305.12,220,225.12,222
223,370,375.12,220,225.12,223
224,300,305.12,300,305.12,224
225,370,375.12,300,305.12,225
226,300,305.12,370,375.12,226
227,370,375.12,370,375.12,227
228,300,305.12,450,455.12,228
229,370,375.12,450,455.12,229
230,300,305.12,520,525.12,230
231,370,375.12,520,525.12,231
232,300,305.12,600,605.12,232
233,370,375.12,600,605.12,233
234,300,305.12,670,675.12,234
235,370,375.12,670,675.12,235
236,300,305.12,750,755.12,236
237,370,375.12,750,755.12,237
238,300,305.12,820,825.12,238
239,370,375.12,820,825.12,239
240,300,305.12,900,905.12,240
241,370,375.12,900,905.12,241
242,300,305.12,970,975.12,242
243,370,375.12,970,975.12,243
244,300,305.12,1050,1055.12,244
245,370,375.12,1050,1055.12,245
246,300,305.12,1120,1125.12,246
247,370,375.12,1120,1125.12,247
248,300,305.12,1200,1205.12,248
249,370,375.12,1200,1205.12,249
250,300,305.12,1270,1275.12,250
251,370,375.12,1270,1275.12,251
252,300,305.12,1350,1355.12,252
253,370,375.12,1350,1355.12,253
254,300,305.12,1420,1425.12,254
255,370,375.12,1420,1425.12,255
256,300,305.12,1500,1505.12,256
257,370,375.12,1500,1505.12,257
258,300,305.12,1570,1575.12,258
259,370,375.12,1570,1575.12,259
260,300,305.12,1650,1655.12,260
261,370,375.12,1650,1655.12,261
262,300,305.12,1720,1725.12,262
263,370,375.12,1720,1725.12,263
264,300,305.12,1800,1805.12,264
265,370,375.12,1800,1805.12,265
266,300,305.12,1870,1875.12,266
267,370,375.12,1870,1875.12,267
268,300,305.12,1950,1955.12,268
269,370,375.12,1950,1955.12,269
270,300,305.12,2020,2025.12,270
271,370,375.12,2020,2025.12,271
272,300,305.12,2100,2105.12,272
273,370,375.12,2100,2105.12,273
274,300,305.12,2170,2175.12,274
275,370,375.12,2170,2175.12,275
276,300,305.12,2250,2255.12,276
277,370,375.12,2250,2255.12,277
278,300,305.12,2320,2325.12,278
279,370,375.12,2320,2325.12,279
280,300,305.12,2400,2405.12,280
281,370,375.12,2400,2405.12,281
282,300,305.12,2470,2475.12,282
283,370,375.12,2470,2475.12,283
284,300,305.12,2550,2555.12,284
285,370,375.12,2550,2555.12,285
286,300,305.12,2620,2625.12,286
287,370,375.12,2620,2625.12,287
288,300,305.12,2700,2705.12,288
289,370,375.12,2700,2705.12,289
290,300,305.12,2770,2775.12,290
291,370,375.12,2770,2775.12,291
292,300,305.12,2850,2855.12,292
293,370,375.12,2850,2855.12,293
294,300,305.12,2920,2925.12,294
295,370,375.12,2920,2925.12,295
296,300,305.12,3000,3005.12,296
297,370,375.12,3000,3005.12,297
298,300,305.12,3070,3075.12,298
299,370,375.12,3070,3075.12,299
300,300,305.12,3150,3155.12,300
301,370,375.12,3150,3155.12,301
302,300,305.12,3220,3225.12,302
303,370,375.12,3220,3225.12,303
304,300,305.12,3300,3305.12,304
305,370,375.12,3300,3305.12,305
306,300,305.12,3370,3375.12,306
307,370,375.12,3370,3375.12,307
308,300,305.12,3450,3455.12,308
309,370,375.12,3450,3455.12,309
310,300,305.12,3520,3525.12,310
311,370,375.12,3520,3525.12,311
312,300,305.12,3600,3605.12,312
313,370,375.12,3600,3605.12,313
314,300,305.12,3670,3675.12,314
315,370,375.12,3670,3675.12,315
316,300,305.12,3750,3755.12,316
317,370,375.12,3750,3755.12,317
318,300,305.12,3820,3825.12,318
319,370,375.12,3820,3825.12,319
320,300,305.12,3900,3905.12,320
321,370,375.12,3900,3905.12,321
322,300,305.12,3970,3975.12,322
323,370,375.12,3970,3975.12,323
324,450,455.12,0,5.12,324
325,520,525.12,0,5.12,325
326,450,455.12,70,75.12,326
327,520,525.12,70,75.12,327
328,450,455.12,150,155.12,328
329,520,525.12,150,155.12,329
330,450,455.12,220,225.12,330
331,520,525.12,220,225.12,331
332,450,455.12,300,305.12,332
333,520,525.12,300,305.12,333
334,450,455.12,370,375.12,334
335,520,525.12,370,375.12,335
336,450,455.12,450,455.12,336
337,520,525.12,450,455.12,337
338,450,455.12,520,525.12,338
339,520,525.12,520,525.12,339
340,450,455.12,600,605.12,340
341,520,525.12,600,605.12,341
342,450,455.12,670,675.12,342
343,520,525.12,670,675.12,343
344,450,455.12,750,755.12,344
345,520,525.12,750,755.12,345
346,450,455.12,820,825.12,346
347,520,525.12,820,825.12,347
348,450,455.12,900,905.12,348
349,520,525.12,900,905.12,349
350,450,455.12,970,975.12,350
351,520,525.12,970,975.12,351
352,450,455.12,1050,1055.12,352
353,520,525.12,1050,1055.12,353
354,450,455.12,1120,1125.12,354
355,520,525.12,1120,1125.12,355
356,450,455.12,1200,1205.12,356
357,520,525.12,1200,1205.12,357
358,450,455.12,1270,1275.12,358
359,520,525.12,1270,1275.12,359
360,450,455.12,1350,1355.12,360
361,520,525.12,1350,1355.12,361
362,450,455.12,1420,1425.12,362
363,520,525.12,1420,1425.12,363
364,450,455.12,1500,1505.12,364
365,520,525.12,1500,1505.12,365
366,450,455.12,1570,1575.12,366
367,520,525.12,1570,1575.12,367
368,450,455.12,1650,1655.12,368
369,520,525.12,1650,1655.12,369
370,450,455.12,1720,1725.12,370
371,520,525.12,1720,1725.12,371
372,450,455.12,1800,1805.12,372
373,520,525.12,1800,1805.12,373
374,450,455.12,1870,1875.12,374
375,520,525.12,1870,1875.12,375
376,450,455.12,1950,1955.12,376
377,520,525.12,1950,1955.12,377
378,450,455.12,2020,2025.12,378
379,520,525.12,2020,2025.12,379
380,450,455.12,2100,2105.12,380
381,520,525.12,2100,2105.12,381
382,450,455.12,2170,2175.12,382
383,520,525.12,2170,2175.12,383
384,450,455.12,2250,2255.12,384
385,520,525.12,2250,2255.12,385
386,450,455.12,2320,2325.12,386
387,520,525.12,2320,2325.12,387
388,450,455.12,2400,2405.12,388
389,520,525.12,2400,2405.12,389
390,450,455.12,2470,2475.12,390
391,520,525.12,2470,2475.12,391
392,450,455.12,2550,2555.12,392
393,520,525.12,2550,2555.12,393
394,450,455.12,2620,2625.12,394
395,520,525.12,2620,2625.12,395
396,450,455.12,2700,2705.12,396
397,520,525.12,2700,2705.12,397
398,450,455.12,2770,2775.12,398
399,520,525.12,2770,2775.12,399
400,450,455.12,2850,2855.12,400
401,520,525.12,2850,2855.12,401
402,450,455.12,2920,2925.12,402
403,520,525.12,2920,2925.12,403
404,450,455.12,3000,3005.12,404
405,520,525.12,3000,3005.12,405
406,450,455.12,3070,3075.12,406
407,520,525.12,3070,3075.12,407
408,450,455.12,3150,3155.12,408
409,520,525.12,3150,3155.12,409
410,450,455.12,3220,3225.12,410
411,520,525.12,3220,3225.12,411
412,450,455.12,3300,3305.12,412
413,520,525.12,3300,3305.12,413
414,450,455.12,3370,3375.12,414
415,520,525.12,3370,3375.12,415
416,450,455.12,3450,3455.12,416
417,520,525.12,3450,3455.12,417
418,450,455.12,3520,3525.12,418
419,520,525.12,3520,3525.12,419
420,450,455.12,3600,3605.12,420
421,520,525.12,3600,3605.12,421
422,450,455.12,3670,3675.12,422
423,520,525.12,3670,3675.12,423
424,450,455.12,3750,3755.12,424
425,520,525.12,3750,3755.12,425
426,450,455.12,3820,3825.12,426
427,520,525.12,3820,3825.12,427
428,450,455.12,3900,3905.12,428
429,520,525.12,3900,3905.12,429
430,450,455.12,3970,3975.12,430
431,520,525.12,3970,3975.12,431
432,600,605.12,0,5.12,432
433,670,675.12,0,5.12,433
434,600,605.12,70,75.12,434
435,670,675.12,70,75.12,435
436,600,605.12,150,155.12,436
437,670,675.12,150,155.12,437
438,600,605.12,220,225.12,438
439,670,675.12,220,225.12,439
440,600,605.12,300,305.12,440
441,670,675.12,300,305.12,441
442,600,605.12,370,375.12,442
443,670,675.12,370,375.12,443
444,600,605.12,450,455.12,444
445,670,675.12,450,455.12,445
446,600,605.12,520,525.12,446
447,670,675.12,520,525.12,447
448,600,605.12,600,605.12,448
449,670,675.12,600,605.12,449
450,600,605.12,670,675.12,450
451,670,675.12,670,675.12,451
452,600,605.12,750,755.12,452
453,670,675.12,750,755.12,453
454,600,605.12,820,825.12,454
455,670,675.12,820,825.12,455
456,600,605.12,900,905.12,456
457,670,675.12,900,905.12,457
458,600,605.12,970,975.12,458
459,670,675.12,970,975.12,459
460,600,605.12,1050,1055.12,460
461,670,675.12,1050,1055.12,461
462,600,605.12,1120,1125.12,462
463,670,675.12,1120,1125.12,463
464,600,605.12,1200,1205.12,464
465,670,675.12,1200,1205.12,465
466,600,605.12,1270,1275.12,466
467,670,675.12,1270,1275.12,467
468,600,605.12,1350,1355.12,468
469,670,675.12,1350,1355.12,469
470,600,605.12,1420,1425.12,470
471,670,675.12,1420,1425.12,471
472,600,605.12,1500,1505.12,472
473,670,675.12,1500,1505.12,473
474,600,605.12,1570,1575.12,474
475,670,675.12,1570,1575.12,475
476,600,605.12,1650,1655.12,476
477,670,675.12,1650,1655.12,477
478,600,605.12,1720,1725.12,478
479,670,675.12,1720,1725.12,479
480,600,605.12,1800,1805.12,480
481,670,675.12,1800,1805.12,481
482,600,605.12,1870,1875.12,482
483,670,675.12,1870,1875.12,483
484,600,605.12,1950,1955.12,484
485,670,675.12,1950,1955.12,485
486,600,605.12,2020,2025.12,486
487,670,675.12,2020,2025.12,487
488,600,605.12,2100,2105.12,488
489,670,675.12,2100,2105.12,489
490,600,605.12,2170,2175.12,490
491,670,675.12,2170,2175.12,491
492,600,605.12,2250,2255.12,492
493,670,675.12,2250,2255.12,493
494,600,605.12,2320,2325.12,494
495,670,675.12,2320,2325.12,495
496,600,605.12,2400,2405.12,496
497,670,675.12,2400,2405.12,497
498,600,605.12,2470,2475.12,498
499,670,675.12,2470,2475.12,499
500,600,605.12,2550,2555.12,500
501,670,675.12,2550,2555.12,501
502,600,605.12,2620,2625.12,502
503,670,675.12,2620,2625.12,503
504,600,605.12,2700,2705.12,504
505,670,675.12,2700,2705.12,505
506,600,605.12,2770,2775.12,506
507,670,675.12,2770,2775.12,507
508,600,605.12,2850,2855.12,508
509,670,675.12,2850,2855.12,509
510,600,605.12,2920,2925.12,510
511,670,675.12,2920,2925.12,511
512,600,605.12,3000,3005.12,512
513,670,675.12,3000,3005.12,513
514,600,605.12,3070,3075.12,514
515,670,675.12,3070,3075.12,515
516,600,605.12,3150,3155.12,516
517,670,675.12,3150,3155.12,517
518,600,605.12,3220,3225.12,518
519,670,675.12,3220,3225.12,519
520,600,605.12,3300,3305.12,520
521,670,675.12,3300,3305.12,521
522,600,605.12,3370,3375.12,522
523,670,675.12,3370,3375.12,523
524,600,605.12,3450,3455.12,524
525,670,675.12,3450,3455.12,525
526,600,605.12,3520,3525.12,526
527,670,675.12,3520,3525.12,527
528,600,605.12,3600,3605.12,528
529,670,675.12,3600,3605.12,529
530,600,605.12,3670,3675.12,530
531,670,675.12,3670,3675.12,531
532,600,605.12,3750,3755.12,532
533,670,675.12,3750,3755.12,533
534,600,605.12,3820,3825.12,534
535,670,675.12,3820,3825.12,535
536,600,605.12,3900,3905.12,536
537,670,675.12,3900,3905.12,537
538,600,605.12,3970,3975.12,538
539,670,675.12,3970,3975.12,539
540,750,755.12,0,5.12,540
541,820,825.12,0,5.12,541
542,750,755.12,70,75.12,542
543,820,825.12,70,75.12,543
544,750,755.12,150,155.12,544
545,820,825.12,150,155.12,545
546,750,755.12,220,225.12,546
547,820,825.12,220,225.12,547
548,750,755.12,300,305.12,548
549,820,825.12,300,305.12,549
550,750,755.12,370,375.12,550
551,820,825.12,370,375.12,551
552,750,755.12,450,455.12,552
553,820,825.12,450,455.12,553
554,750,755.12,520,525.12,554
555,820,825.12,520,525.12,555
556,750,755.12,600,605.12,556
557,820,825.12,600,605.12,557
558,750,755.12,670,675.12,558
559,820,825.12,670,675.12,559
560,750,755.12,750,755.12,560
561,820,825.12,750,755.12,561
562,750,755.12,820,825.12,562
563,820,825.12,820,825.12,563
564,750,755.12,900,905.12,564
565,820,825.12,900,905.12,565
566,750,755.12,970,975.12,566
567,820,825.12,970,975.12,567
568,750,755.12,1050,1055.12,568
569,820,825.12,1050,1055.12,569
570,750,755.12,1120,1125.12,570
571,820,825.12,1120,1125.12,571
572,750,755.12,1200,1205.12,572
573,820,825.12,1200,1205.12,573
574,750,755.12,1270,1275.12,574
575,820,825.12,1270,1275.12,575
576,750,755.12,1350,1355.12,576
577,820,825.12,1350,1355.12,577
578,750,755.12,1420,1425.12,578
579,820,825.12,1420,1425.12,579
580,750,755.12,1500,1505.12,580
581,820,825.12,1500,1505.12,581
582,750,755.12,1570,1575.12,582
583,820,825.12,1570,1575.12,583
584,750,755.12,1650,1655.12,584
585,820,825.12,1650,1655.12,585
586,750,755.12,1720,1725.12,586
587,820,825.12,1720,1725.12,587
588,750,755.12,1800,1805.12,588
589,820,825.12,1800,1805.12,589
590,750,755.12,1870,1875.12,590
591,820,825.12,1870,1875.12,591
592,750,755.12,1950,1955.12,592
593,820,825.12,1950,1955.12,593
594,750,755.12,2020,2025.12,594
595,820,825.12,2020,2025.12,595
596,750,755.12,2100,2105.12,596
597,820,825.12,2100,2105.12,597
598,750,755.12,2170,2175.12,598
599,820,825.12,2170,2175.12,599
600,750,755.12,2250,2255.12,600
601,820,825.12,2250,2255.12,601
602,750,755.12,2320,2325.12,602
603,820,825.12,2320,2325.12,603
604,750,755.12,2400,2405.12,604
605,820,825.12,2400,2405.12,605
606,750,755.12,2470,2475.12,606
607,820,825.12,2470,2475.12,607
608,750,755.12,2550,2555.12,608
609,820,825.12,2550,2555.12,609
610,750,755.12,2620,2625.12,610
611,820,825.12,2620,2625.12,611
612,750,755.12,2700,2705.12,612
613,820,825.12,2700,2705.12,613
614,750,755.12,2770,2775.12,614
615,820,825.12,2770,2775.12,615
616,750,755.12,2850,2855.12,616
617,820,825.12,2850,2855.12,617
618,750,755.12,2920,2925.12,618
619,820,825.12,2920,2925.12,619
620,750,755.12,3000,3005.12,620
621,820,825.12,3000,3005.12,621
622,750,755.12,3070,3075.12,622
623,820,825.12,3070,3075.12,623
624,750,755.12,3150,3155.12,624
625,820,825.12,3150,3155.12,625
626,750,755.12,3220,3225.12,626
627,820,825.12,3220,3225.12,627
628,750,755.12,3300,3305.12,628
629,820,825.12,3300,3305.12,629
630,750,755.12,3370,3375.12,630
631,820,825.12,3370,3375.12,631
632,750,755.12,3450,3455.12,632
633,820,825.12,3450,3455.12,633
634,750,755.12,3520,3525.12,634
635,820,825.12,3520,3525.12,635
636,750,755.12,3600,3605.12,636
637,820,825.12,3600,3605.12,637
638,750,755.12,3670,3675.12,638
639,820,825.12,3670,3675.12,639
640,750,755.12,3750,3755.12,640
641,820,825.12,3750,3755.12,641
642,750,755.12,3820,3825.12,642
643,820,825.12,3820,3825.12,643
644,750,755.12,3900,3905.12,644
645,820,825.12,3900,3905.12,645
646,750,755.12,3970,3975.12,646
647,820,825.12,3970,3975.12,647
648,900,905.12,0,5.12,648
649,970,975.12,0,5.12,649
650,900,905.12,70,75.12,650
651,970,975.12,70,75.12,651
652,900,905.12,150,155.12,652
653,970,975.12,150,155.12,653
654,900,905.12,220,225.12,654
655,970,975.12,220,225.12,655
656,900,905.12,300,305.12,656
657,970,975.12,300,305.12,657
658,900,905.12,370,375.12,658
659,970,975.12,370,375.12,659
660,900,905.12,450,455.12,660
661,970,975.12,450,455.12,661
662,900,905.12,520,525.12,662
663,970,975.12,520,525.12,663
664,900,905.12,600,605.12,664
665,970,975.12,600,605.12,665
666,900,905.12,670,675.12,666
667,970,975.12,670,675.12,667
668,900,905.12,750,755.12,668
669,970,975.12,750,755.12,669
670,900,905.12,820,825.12,670
671,970,975.12,820,825.12,671
672,900,905.12,900,905.12,672
673,970,975.12,900,905.12,673
674,900,905.12,970,975.12,674
675,970,975.12,970,975.12,675
676,900,905.12,1050,1055.12,676
677,970,975.12,1050,1055.12,677
678,900,905.12,1120,1125.12,678
679,970,975.12,1120,1125.12,679
680,900,905.12,1200,1205.12,680
681,970,975.12,1200,1205.12,681
682,900,905.12,1270,1275.12,682
683,970,975.12,1270,1275.12,683
684,900,905.12,1350,1355.12,684
685,970,975.12,1350,1355.12,685
686,900,905.12,1420,1425.12,686
687,970,975.12,1420,1425.12,687
688,900,905.12,1500,1505.12,688
689,970,975.12,1500,1505.12,689
690,900,905.12,1570,1575.12,690
691,970,975.12,1570,1575.12,691
692,900,905.12,1650,1655.12,692
693,970,975.12,1650,1655.12,693
694,900,905.12,1720,1725.12,694
695,970,975.12,1720,1725.12,695
696,900,905.12,1800,1805.12,696
697,970,975.12,1800,1805.12,697
698,900,905.12,1870,1875.12,698
699,970,975.12,1870,1875.12,699
700,900,905.12,1950,1955.12,700
701,970,975.12,1950,1955.12,701
702,900,905.12,2020,2025.12,702
703,970,975.12,2020,2025.12,703
704,900,905.12,2100,2105.12,704
705,970,975.12,2100,2105.12,705
706,900,905.12,2170,2175.12,706
707,970,975.12,2170,2175.12,707
708,900,905.12,2250,2255.12,708
709,970,975.12,2250,2255.12,709
710,900,905.12,2320,2325.12,710
711,970,975.12,2320,2325.12,711
712,900,905.12,2400,2405.12,712
713,970,975.12,2400,2405.12,713
714,900,905.12,2470,2475.12,714
715,970,975.12,2470,2475.12,715
716,900,905.12,2550,2555.12,716
717,970,975.12,2550,2555.12,717
718,900,905.12,2620,2625.12,718
719,970,975.12,2620,2625.12,719
720,900,905.12,2700,2705.12,720
721,970,975.12,2700,2705.12,721
722,900,905.12,2770,2775.12,722
723,970,975.12,2770,2775.12,723
724,900,905.12,2850,2855.12,724
725,970,975.12,2850,2855.12,725
726,900,905.12,2920,2925.12,726
727,970,975.12,2920,2925.12,727
728,900,905.12,3000,3005.12,728
729,970,975.12,3000,3005.12,729
730,900,905.12,3070,3075.12,730
731,970,975.12,3070,3075.12,731
732,900,905.12,3150,3155.12,732
733,970,975.12,3150,3155.12,733
734,900,905.12,3220,3225.12,734
735,970,975.12,3220,3225.12,735
736,900,905.12,3300,3305.12,736
737,970,975.12,3300,3305.12,737
738,900,905.12,3370,3375.12,738
739,970,975.12,3370,3375.12,739
740,900,905.12,3450,3455.12,740
741,970,975.12,3450,3455.12,741
742,900,905.12,3520,3525.12,742
743,970,975.12,3520,3525.12,743
744,900,905.12,3600,3605.12,744
745,970,975.12,3600,3605.12,745
746,900,905.12,3670,3675.12,746
747,970,975.12,3670,3675.12,747
748,900,905.12,3750,3755.12,748
749,970,975.12,3750,3755.12,749
750,900,905.12,3820,3825.12,750
751,970,975.12,3820,3825.12,751
752,900,905.12,3900,3905.12,752
753,970,975.12,3900,3905.12,753
754,900,905.12,3970,3975.12,754
755,970,975.12,3970,3975.12,755
756,1050,1055.12,0,5.12,756
757,1120,1125.12,0,5.12,757
758,1050,1055.12,70,75.12,758
759,1120,1125.12,70,75.12,759
760,1050,1055.12,150,155.12,760
761,1120,1125.12,150,155.12,761
762,1050,1055.12,220,225.12,762
763,1120,1125.12,220,225.12,763
764,1050,1055.12,300,305.12,764
765,1120,1125.12,300,305.12,765
766,1050,1055.12,370,375.12,766
767,1120,1125.12,370,375.12,767
768,1050,1055.12,450,455.12,768
769,1120,1125.12,450,455.12,769
770,1050,1055.12,520,525.12,770
771,1120,1125.12,520,525.12,771
772,1050,1055.12,600,605.12,772
773,1120,1125.12,600,605.12,773
774,1050,1055.12,670,675.12,774
775,1120,1125.12,670,675.12,775
776,1050,1055.12,750,755.12,776
777,1120,1125.12,750,755.12,777
778,1050,1055.12,820,825.12,778
779,1120,1125.12,820,825.12,779
780,1050,1055.12,900,905.12,780
781,1120,1125.12,900,905.12,781
782,1050,1055.12,970,975.12,782
783,1120,1125.12,970,975.12,783
784,1050,1055.12,1050,1055.12,784
785,1120,1125.12,1050,1055.12,785
786,1050,1055.12,1120,1125.12,786
787,1120,1125.12,1120,1125.12,787
788,1050,1055.12,1200,1205.12,788
789,1120,1125.12,1200,1205.12,789
790,1050,1055.12,1270,1275.12,790
791,1120,1125.12,1270,1275.12,791
792,1050,1055.12,1350,1355.12,792
793,1120,1125.12,1350,1355.12,793
794,1050,1055.12,1420,1425.12,794
795,1120,1125.12,1420,1425.12,795
796,1050,1055.12,1500,1505.12,796
797,1120,1125.12,1500,1505.12,797
