136,900,1000,3780,3880
137,900,1000,3960,4060
138,1080,1180,0,100
139,1080,1180,180,280
140,1080,1180,360,460
141,1080,1180,540,640
142,1080,1180,720,820
143,1080,1180,900,1000
144,1080,1180,1080,1180
145,1080,1180,1260,1360
146,1080,1180,1440,1540
147,1080,1180,1620,1720
148,1080,1180,1800,1900
149,1080,1180,1980,2080
150,1080,1180,2160,2260
151,1080,1180,2340,2440
152,1080,1180,2520,2620
153,1080,1180,2700,2800
154,1080,1180,2880,2980
155,1080,1180,3060,3160
156,1080,1180,3240,3340
157,1080,1180,3420,3520
158,1080,1180,3600,3700
159,1080,1180,3780,3880
160,1080,1180,3960,4060
161,1260,1360,0,100
162,1260,1360,180,280
163,1260,1360,360,460
164,1260,1360,540,640
165,1260,1360,720,820
166,1260,1360,900,1000
167,1260,1360,1080,1180
168,1260,1360,1260,1360
169,1260,1360,1440,1540
170,1260,1360,1620,1720
171,1260,1360,1800,1900
172,1260,1360,1980,2080
173,1260,1360,2160,2260
174,1260,1360,2340,2440
175,1260,1360,2520,2620
176,1260,1360,2700,2800
177,1260,1360,2880,2980
178,1260,1360,3060,3160
179,1260,1360,3240,3340
180,1260,1360,3420,3520
181,1260,1360,3600,3700
182,1260,1360,3780,3880
183,1260,1360,3960,4060
184,1440,1540,0,100
185,1440,1540,180,280
186,1440,1540,360,460
187,1440,1540,540,640
188,1440,1540,720,820
189,1440,1540,900,1000
190,1440,1540,1080,1180
191,1440,1540,1260,1360
192,1440,1540,1440,1540
193,1440,1540,1620,1720
194,1440,1540,1800,1900
195,1440,1540,1980,2080
196,1440,1540,2160,2260
197,1440,1540,2340,2440
198,1440,1540,2520,2620
199,1440,1540,2700,2800
200,1440,1540,2880,2980
201,1440,1540,3060,3160
202,1440,1540,3240,3340
203,1440,1540,3420,3520
204,1440,1540,3600,3700
205,1440,1540,3780,3880
206,1440,1540,3960,4060
207,1620,1720,0,100
208,1620,1720,180,280
209,1620,1720,360,460
210,1620,1720,540,640
211,1620,1720,720,820
212,1620,1720,900,1000
213,1620,1720,1080,1180
214,1620,1720,1260,1360
215,1620,1720,1440,1540
216,1620,1720,1620,1720
217,1620,1720,1800,1900
218,1620,1720,1980,2080
219,1620,1720,2160,2260
220,1620,1720,2340,2440
221,1620,1720,2520,2620
222,1620,1720,2700,2800
223,1620,1720,2880,2980
224,1620,1720,3060,3160
225,1620,1720,3240,3340
226,1620,1720,3420,3520
227,1620,1720,3600,3700
228,1620,1720,3780,3880
229,1620,1720,3960,4060
230,1800,1900,0,100
231,1800,1900,180,280
232,1800,1900,360,460
233,1800,1900,540,640
234,1800,1900,720,820
235,1800,1900,900,1000
236,1800,1900,1080,1180
237,1800,1900,1260,1360
238,1800,1900,1440,1540
239,1800,1900,1620,1720
240,1800,1900,1800,1900
241,1800,1900,1980,2080
242,1800,1900,2160,2260
243,1800,1900,2340,2440
244,1800,1900,2520,2620
245,1800,1900,2700,2800
246,1800,1900,2880,2980
247,1800,1900,3060,3160
248,1800,1900,3240,3340
249,1800,1900,3420,3520
250,1800,1900,3600,3700
251,1800,1900,3780,3880
252,1800,1900,3960,4060
253,1980,2080,0,100
254,1980,2080,180,280
255,1980,2080,360,460
256,1980,2080,540,640
257,1980,2080,720,820
258,1980,2080,900,1000
259,1980,2080,1080,1180
260,1980,2080,1260,1360
261,1980,2080,1440,1540
262,1980,2080,1620,1720
263,1980,2080,1800,1900
264,1980,2080,1980,2080
265,1980,2080,2160,2260
266,1980,2080,2340,2440
267,1980,2080,2520,2620
268,1980,2080,2700,2800
269,1980,2080,2880,2980
270,1980,2080,3060,3160
271,1980,2080,3240,3340
272,1980,2080,3420,3520
273,1980,2080,3600,3700
274,1980,2080,3780,3880
275,1980,2080,3960,4060
276,2160,2260,0,100
277,2160,2260,180,280
278,2160,2260,360,460
279,2160,2260,540,640
280,2160,2260,720,820
281,2160,2260,900,1000
282,2160,2260,1080,1180
283,2160,2260,1260,1360
284,2160,2260,1440,1540
285,2160,2260,1620,1720
286,2160,2260,1800,1900
287,2160,2260,1980,2080
288,2160,2260,2160,2260
289,2160,2260,2340,2440
290,2160,2260,2520,2620
291,2160,2260,2700,2800
292,2160,2260,2880,2980
293,2160,2260,3060,3160
294,2160,2260,3240,3340
295,2160,2260,3420,3520
296,2160,2260,3600,3700
297,2160,2260,3780,3880
298,2160,2260,3960,4060
299,2340,2440,0,100
300,2340,2440,180,280
301,2340,2440,360,460
302,2340,2440,540,640
303,2340,2440,720,820
304,2340,2440,900,1000
305,2340,2440,1080,1180
306,2340,2440,1260,1360
307,2340,2440,1440,1540
308,2340,2440,1620,1720
309,2340,2440,1800,1900
310,2340,2440,1980,2080
311,2340,2440,2160,2260
312,2340,2440,2340,2440
313,2340,2440,2520,2620
314,2340,2440,2700,2800
315,2340,2440,2880,2980
316,2340,2440,3060,3160
317,2340,2440,3240,3340
318,2340,2440,3420,3520
319,2340,2440,3600,3700
320,2340,2440,3780,3880
321,2340,2440,3960,4060
322,2520,2620,0,100
323,2520,2620,180,280
324,2520,2620,360,460
325,2520,2620,540,640
326,2520,2620,720,820
327,2520,2620,900,1000
328,2520,2620,1080,1180
329,2520,2620,1260,1360
330,2520,2620,1440,1540
331,2520,2620,1620,1720
332,2520,2620,1800,1900
333,2520,2620,1980,2080
334,2520,2620,2160,2260
335,2520,2620,2340,2440
336,2520,2620,2520,2620
337,2520,2620,2700,2800
338,2520,2620,2880,2980
339,2520,2620,3060,3160
340,2520,2620,3240,3340
341,2520,2620,3420,3520
342,2520,2620,3600,3700
343,2520,2620,3780,3880
344,2520,2620,3960,4060
345,2700,2800,0,100
346,2700,2800,180,280
347,2700,2800,360,460
348,2700,2800,540,640
349,2700,2800,720,820
350,2700,2800,900,1000
351,2700,2800,1080,1180
352,2700,2800,1260,1360
353,2700,2800,1440,1540
354,2700,2800,1620,1720
355,2700,2800,1800,1900
356,2700,2800,1980,2080
357,2700,2800,2160,2260
358,2700,2800,2340,2440
359,2700,2800,2520,2620
360,2700,2800,2700,2800
361,2700,2800,2880,2980
362,2700,2800,3060,3160
363,2700,2800,3240,3340
364,2700,2800,3420,3520
365,2700,2800,3600,3700
366,2700,2800,3780,3880
367,2700,2800,3960,4060
368,2880,2980,0,100
369,2880,2980,180,280
370,2880,2980,360,460
371,2880,2980,540,640
372,2880,2980,720,820
373,2880,2980,900,1000
374,2880,2980,1080,1180
375,2880,2980,1260,1360
376,2880,2980,1440,1540
377,2880,2980,1620,1720
378,2880,2980,1800,1900
379,2880,2980,1980,2080
380,2880,2980,2160,2260
381,2880,2980,2340,2440
382,2880,2980,2520,2620
383,2880,2980,2700,2800
384,2880,2980,2880,2980
385,2880,2980,3060,3160
386,2880,2980,3240,3340
387,2880,2980,3420,3520
388,2880,2980,3600,3700
389,2880,2980,3780,3880
390,2880,2980,3960,4060
391,3060,3160,0,100
392,3060,3160,180,280
393,3060,3160,360,460
394,3060,3160,540,640
395,3060,3160,720,820
396,3060,3160,900,1000
397,3060,3160,1080,1180
398,3060,3160,1260,1360
399,3060,3160,1440,1540
400,3060,3160,1620,1720
401,3060,3160,1800,1900
402,3060,3160,1980,2080
403,3060,3160,2160,2260
404,3060,3160,2340,2440
405,3060,3160,2520,2620
406,3060,3160,2700,2800
407,3060,3160,2880,2980
408,3060,3160,3060,3160
409,3060,3160,3240,3340
410,3060,3160,3420,3520
411,3060,3160,3600,3700
412,3060,3160,3780,3880
413,3060,3160,3960,4060
414,3240,3340,0,100
415,3240,3340,180,280
416,3240,3340,360,460
417,3240,3340,540,640
418,3240,3340,720,820
419,3240,3340,900,1000
420,3240,3340,1080,1180
421,3240,3340,1260,1360
422,3240,3340,1440,1540
423,3240,3340,1620,1720
424,3240,3340,1800,1900
425,3240,3340,1980,2080
426,3240,3340,2160,2260
427,3240,3340,2340,2440
428,3240,3340,2520,2620
429,3240,3340,2700,2800
430,3240,3340,2880,2980
431,3240,3340,3060,3160
432,3240,3340,3240,3340
433,3240,3340,3420,3520
434,3240,3340,3600,3700
435,3240,3340,3780,3880
436,3240,3340,3960,4060
437,3420,3520,0,100
438,3420,3520,180,280
439,3420,3520,360,460
440,3420,3520,540,640
441,3420,3520,720,820
442,3420,3520,900,1000
443,3420,3520,1080,1180
444,3420,3520,1260,1360
445,3420,3520,1440,1540
446,3420,3520,1620,1720
447,3420,3520,1800,1900
448,3420,3520,1980,2080
449,3420,3520,2160,2260
450,3420,3520,2340,2440
451,3420,3520,2520,2620
452,3420,3520,2700,2800
453,3420,3520,2880,2980
454,3420,3520,3060,3160
455,3420,3520,3240,3340
456,3420,3520,3420,3520
457,3420,3520,3600,3700
458,3420,3520,3780,3880
459,3420,3520,3960,4060
460,3600,3700,0,100
461,3600,3700,180,280
462,3600,3700,360,460
463,3600,3700,540,640
464,3600,3700,720,820
465,3600,3700,900,1000
466,3600,3700,1080,1180
467,3600,3700,1260,1360
468,3600,3700,1440,1540
469,3600,3700,1620,1720
470,3600,3700,1800,1900
471,3600,3700,1980,2080
472,3600,3700,2160,2260
473,3600,3700,2340,2440
474,3600,3700,2520,2620
475,3600,3700,2700,2800
476,3600,3700,2880,2980
477,3600,3700,3060,3160
478,3600,3700,3240,3340
479,3600,3700,3420,3520
480,3600,3700,3600,3700
481,3600,3700,3780,3880
482,3600,3700,3960,4060
483,3780,3880,0,100
484,3780,3880,180,280
485,3780,3880,360,460
486,3780,3880,540,640
487,3780,3880,720,820
488,3780,3880,900,1000
489,3780,3880,1080,1180
490,3780,3880,1260,1360
491,3780,3880,1440,1540
492,3780,3880,1620,1720
493,3780,3880,1800,1900
494,3780,3880,1980,2080
495,3780,3880,2160,2260
496,3780,3880,2340,2440
497,3780,3880,2520,2620
498,3780,3880,2700,2800
499,3780,3880,2880,2980
500,3780,3880,3060,3160
501,3780,3880,3240,3340
502,3780,3880,3420,3520
503,3780,3880,3600,3700
504,3780,3880,3780,3880
505,3780,3880,3960,4060
506,3960,4060,0,100
507,3960,4060,180,280
508,3960,4060,360,460
509,3960,4060,540,640
510,3960,4060,720,820
511,3960,4060,900,1000
512,3960,4060,1080,1180
513,3960,4060,1260,1360
514,3960,4060,1440,1540
515,3960,4060,1620,1720
516,3960,4060,1800,1900
517,3960,4060,1980,2080
518,3960,4060,2160,2260
519,3960,4060,2340,2440
520,3960,4060,2520,2620
521,3960,4060,2700,2800
522,3960,4060,2880,2980
523,3960,4060,3060,3160
524,3960,4060,3240,3340
525,3960,4060,3420,3520
526,3960,4060,3600,3700
527,3960,4060,3780,3880
528,3960,4060,3960,4060
